Trial#,Year,State,Site,Site_Prod,Plot_ID,Block,N_Trt,Plant_N,Side_N,Plant_N_SI,Side_N_SI,Plot_ha,Plnt_Pop,VTPwet,Vtsubwet,Vtsubdry,VT_TissN,VTPM,VTPdry,VTNC,VTBdryY,VTN,PMPwet,PMsubwet,PMsubdry,PMGdry,PMCdry,PM_TissN,PM_GrainN,PMPM,PMPdry,VN,GN,CN,PMN,CHI,HI,GRwt,GRM,Yield_SY,Yield_Bu,GYdry,CYdry,VYdry,TotdryM,V5Pdry,V5_TissN,V5NC,V5BdryY,V5N,V9Pwet,V9subwet,V9subdry,V9_TissN,V9PM,V9Pdry,V9NC,V9BdryY,V9N,R4Pwet,R4subwet,R4subdry,R4_TissN,R4PM,R4Pdry,R4NC,R4BdryY,R4N,Comments
48,2016,WI,Lorenzo,Low,202,2,16,80,160,90,180,0.00209,33493,2131.8824,284,.,2,.,.,.,.,.,1133.98,302,101,891,110,0.82,1.42,66.6,379.2,39.5,160.6,9.6,209.6,0.89,0.646,26.5804912,14.43,13381.5,213.4,11307.3,1396,4812.9,17516.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,203,2,7,240,0,270,0,0.00209,36397,1451.4944,377,.,2.05,.,.,.,.,.,362.8736,130,77,648,94,1.07,1.44,40.8,214.9,28.4,115.1,6.9,150.4,0.873,0.677,18.78324472,14.46,9463.3,150.9,7996.5,1160,2652.3,11808.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,204,2,11,40,120,45,135,0.00209,33106,1406.1352,365,.,2.12,.,.,.,.,.,771.1064,234,91,695,109,1.14,1.4,61.1,299.9,42.4,120.7,7.8,170.9,0.864,0.63,20.26649056,14.51,10202.5,162.7,8621.1,1352.1,3719.8,13693,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,205,2,1,0,0,0,0,0.00209,34461,1814.368,371,.,1.9,.,.,.,.,.,544.3104,184,82,550,55,0.59,1.12,55.4,242.6,17.5,75.3,4.5,97.3,0.909,0.649,15.88479184,14.97,7958.3,126.9,6724.7,672.5,2965.9,10363.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,206,2,12,40,160,45,180,0.00209,32331,2585.4744,414,.,2.12,.,.,.,.,.,907.184,234,101,657,81,1.07,1.55,56.8,391.6,55,133.8,9.1,197.9,0.89,0.582,20.33452936,14.52,10212.7,162.9,8629.8,1063.9,5143.2,14836.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,207,2,9,40,40,45,45,0.00209,36397,1905.0864,339,.,1.6,.,.,.,.,.,1133.98,252,94,854,97,0.84,1.33,62.7,423,38.3,122.5,7.7,168.5,0.898,0.622,21.59551512,14.8,10900.3,173.8,9210.7,1046.2,4562.1,14819.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,208,2,3,80,0,90,0,0.00209,33106,2812.2704,330,.,1.91,.,.,.,.,.,1133.98,250,97,863,105,0.73,1.25,61.2,440,38.2,128.3,8,174.5,0.892,0.613,24.2898516,15.2,12150,193.7,10266.8,1249.1,5234.3,16750.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,209,2,4,120,0,135,0,0.00209,36203,2358.6784,277,.,1.84,.,.,.,.,.,1133.98,209,88,853,111,0.67,1.25,57.9,477.5,.,.,.,.,0.885,0.592,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Combine error while harvesting this plot. Yield was measured to be 369.2 bu/a. Data for this plot will be omitted.
48,2016,WI,Lorenzo,Low,210,2,10,40,80,45,90,0.00209,34848,1814.368,403,.,1.8,.,.,.,.,.,1179.3392,308,115,797,109,1.18,1.49,62.7,440.3,59.7,136.5,9.4,205.7,0.88,0.592,21.48665304,14.58,10842.3,172.9,9161.7,1253,5061.8,15476.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,211,2,15,80,80,90,90,0.00209,35235,1769.0088,305,.,2.06,.,.,.,.,.,907.184,189,79,783,96,1.05,1.38,58.2,379.2,48.4,131.4,8.6,188.4,0.891,0.622,22.30765456,14.31,11265.5,179.6,9519.3,1167.1,4610,15296.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,212,2,8,280,0,315,0,0.00209,36397,1496.8536,317,.,2.22,.,.,.,.,.,1088.6208,309,113,845,88,1.19,1.36,63.4,398.1,51.8,125.7,8.5,186.1,0.906,0.635,21.5909792,14.41,10940.7,174.5,9244.9,962.8,4355.5,14563.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,213,2,2,40,0,45,0,0.00209,33686,2177.2416,276,.,1.83,.,.,.,.,.,680.388,225,96,641,78,0.68,1.19,57.3,290.3,25.8,99.6,6,131.3,0.892,0.635,19.84465,15.11,9900.3,157.9,8365.8,1018,3788.7,13172.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,214,2,13,40,200,45,225,0.00209,34074,2086.5232,284,.,2.13,.,.,.,.,.,816.4656,190,77,746,85,1.24,1.41,59.5,330.9,49.7,127.4,8.5,185.5,0.898,0.642,21.21449784,14.52,10689,170.5,9032.2,1029.1,4006.2,14067.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,215,2,6,200,0,225,0,0.00209,33880,2676.1928,377,.,2.31,.,.,.,.,.,725.7472,172,88,796,103,1.03,1.42,48.8,371.3,44.1,130.3,8.4,182.7,0.885,0.627,21.57283552,14.8,10856.5,173.1,9173.7,1187.1,4279.3,14640.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,216,2,14,40,240,45,270,0.00209,32525,2540.1152,343,.,1.76,.,.,.,.,.,1360.776,220,87,939,101,1.25,1.46,60.5,538.1,70.4,143.5,10.3,224.2,0.903,0.595,22.8610368,14.21,11635.2,185.5,9831.7,1057.5,5634.4,16523.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,301,3,1,0,0,0,0,0.00209,34654,2494.756,362,.,1.48,.,.,.,.,.,907.184,199,75,487,64,0.66,1.07,62.3,341.9,33.4,77,5.3,115.7,0.884,0.545,17.1457776,15.06,8520.9,135.9,7200.2,946.2,5054.9,13201.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,302,3,9,40,40,45,45,0.00209,36010,1769.0088,283,.,2.01,.,.,.,.,.,816.4656,254,91,652,82,0.84,1.18,64.2,292.5,35.8,112.1,7.1,155,0.888,0.635,22.52537872,14.74,11242.1,179.3,9499.6,1194.7,4261.9,14956.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,303,3,12,40,160,45,180,0.00209,36010,1859.7272,470,.,1.88,.,.,.,.,.,1043.2616,211,83,622,72,1.32,1.38,60.7,410.4,79.7,126.4,9.9,216,0.896,0.563,21.69530536,14.65,10835.5,172.8,9156,1059.9,6040.9,16256.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,304,3,14,40,240,45,270,0.00209,33493,2131.8824,309,.,2.01,.,.,.,.,.,952.5432,254,91,814,90,1.18,1.43,64.2,341.3,43.9,126.9,8.2,179,0.9,0.654,20.65204376,14.11,10503.2,167.5,8875.2,981.3,3720.9,13577.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,305,3,6,200,0,225,0,0.00209,34848,1723.6496,529,.,2.13,.,.,.,.,.,589.6696,181,87,686,94,1.34,1.39,51.9,283.4,43.5,109.2,7.3,160,0.879,0.645,18.33418864,14.18,9296.4,148.2,7855.5,1076.4,3245.6,12177.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,306,3,13,40,200,45,225,0.00209,34267,1496.8536,264,.,2.22,.,.,.,.,.,725.7472,255,99,613,73,1.18,1.43,61.2,281.8,48.6,128.2,8.5,185.3,0.894,0.633,21.1147076,14.17,10607.2,169.1,8963.1,1067.4,4119.8,14150.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,307,3,3,80,0,90,0,0.00209,31750,2041.164,385,.,1.81,.,.,.,.,.,725.7472,204,95,665,81,0.78,1.18,53.4,338,32.3,96.1,6.2,134.5,0.891,0.613,19.22322896,14.94,9633.8,153.6,8140.5,991.6,4137.2,13269.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,308,3,16,80,160,90,180,0.00209,35816,1632.9312,249,.,1.89,.,.,.,.,.,997.9024,196,86,743,95,1.02,1.47,56.1,437.9,63.9,156.2,10.6,230.6,0.887,0.582,25.07456576,14.38,12575.2,200.5,10626.1,1358.6,6262,18246.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,309,3,11,40,120,45,135,0.00209,34267,1587.572,241,.,1.82,.,.,.,.,.,907.184,200,95,698,85,0.84,1.42,52.5,430.9,48.3,132.3,8.7,189.3,0.891,0.575,21.9311732,14.37,11027.3,175.8,9318,1134.7,5752.5,16205.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,310,3,5,160,0,180,0,0.00209,35622,1542.2128,427,.,2.02,.,.,.,.,.,725.7472,166,73,589,71,1.5,1.47,56,319.2,73.7,133.3,9.9,216.9,0.892,0.602,21.432222,14.33,10728.5,171.1,9065.6,1092.8,4912.3,15070.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,311,3,7,240,0,270,0,0.00209,35622,2177.2416,376,.,2.23,.,.,.,.,.,907.184,257,105,667,87,1.41,1.45,59.1,370.6,70.8,131,9.7,211.5,0.885,0.593,21.205426,14.07,10693.9,170.5,9036.3,1178.7,5021.3,15236.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,312,3,4,120,0,135,0,0.00209,35042,1769.0088,499,.,2.13,.,.,.,.,.,816.4656,218,99,696,75,1.12,1.31,54.6,370.8,49.6,108.9,7.6,166.1,0.903,0.61,19.52259968,14.55,9838.6,156.9,8313.6,895.9,4428.9,13638.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,313,3,15,80,80,90,90,0.00209,34848,1451.4944,284,.,2.18,.,.,.,.,.,635.0288,203,96,604,68,1.11,1.39,52.7,300.3,46.1,116.1,7.8,169.9,0.899,0.621,19.64506952,14.23,9881.3,157.6,8349.7,940,4151.5,13441.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,314,3,10,40,80,45,90,0.00209,35042,1632.9312,321,.,2.18,.,.,.,.,.,771.1064,270,115,747,94,0.91,1.44,57.4,328.4,36.1,130,8,174.1,0.888,0.639,21.15099496,14.29,10686.4,170.4,9030,1136.3,3970.2,14136.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,315,3,8,280,0,315,0,0.00209,35816,1678.2904,254,.,2.13,.,.,.,.,.,1496.8536,342,109,755,93,1.91,1.53,68.1,477.1,113.2,143.6,12.3,269.1,0.89,0.57,21.87220624,13.78,11104,177.1,9382.9,1155.8,5928.8,16467.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,316,3,2,40,0,45,0,0.00209,35042,2041.164,465,.,1.47,.,.,.,.,.,635.0288,170,85,556,76,0.75,1.22,50,317.5,37.8,107.6,7,152.3,0.88,0.586,20.94234264,14.63,10436.7,166.4,8819,1205.5,5036.2,15060.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,401,4,4,120,0,135,0,0.00209,35622,1360.776,270,.,2.08,.,.,.,.,.,907.184,262,107,753,84,1.05,1.31,59.2,370.5,45.5,115.4,7.7,168.6,0.9,0.624,20.64750784,14.46,10425.6,166.3,8809.6,982.7,4334.5,14126.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,402,4,16,80,160,90,180,0.00209,35235,1769.0088,470,.,1.82,.,.,.,.,.,1224.6984,291,110,715,84,1.44,1.59,62.2,462.9,79.7,135.9,10.3,225.9,0.895,0.567,19.90815288,13.86,10113.6,161.3,8546,1004,5533.3,15083.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,403,4,9,40,40,45,45,0.00209,36203,2585.4744,315,.,1.48,.,.,.,.,.,816.4656,204,103,768,98,0.82,1.14,49.5,412.2,48,124.3,8.3,180.6,0.887,0.601,25.83660032,14.74,12906.1,205.8,10905.7,1391.6,5853.8,18151,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,404,4,15,80,80,90,90,0.00209,35429,2041.164,504,.,1.73,.,.,.,.,.,1315.4168,301,121,942,115,1,1.43,59.8,528.8,56.3,143.5,9.6,209.5,0.891,0.594,23.2692696,13.89,11877.3,189.4,10036.4,1225.2,5633.9,16895.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,405,4,7,240,0,270,0,0.00209,35429,1723.6496,468,.,2.25,.,.,.,.,.,1043.2616,224,87,670,78,1.78,1.46,61.2,405.2,88.7,120.3,10,219.1,0.896,0.581,19.21869304,13.85,9753,155.5,8241.3,959.4,4984.1,14184.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,406,4,10,40,80,45,90,0.00209,36010,1678.2904,465,.,2.05,.,.,.,.,.,816.4656,300,112,708,86,1.25,1.46,62.7,304.8,50.4,136.7,9,196.1,0.892,0.644,21.9538528,14.06,11082.4,176.7,9364.7,1137.5,4031.8,14533.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,407,4,5,160,0,180,0,0.00209,33686,1451.4944,274,.,2.25,.,.,.,.,.,635.0288,209,83,474,66,1.59,1.49,60.3,252.2,71.8,126.6,9.5,207.9,0.878,0.598,20.1394848,14.2,10051.2,160.3,8493.3,1182.6,4518.8,14194.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,408,4,12,40,160,45,180,0.00209,31170,1496.8536,297,.,2.27,.,.,.,.,.,816.4656,266,108,671,72,1.06,1.55,59.4,331.5,44.5,131.6,8.5,184.5,0.903,0.624,19.99887128,14.6,10049.2,160.2,8491.5,911.2,4195.1,13597.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,409,4,13,40,200,45,225,0.00209,33686,1542.2128,458,.,1.88,.,.,.,.,.,1406.1352,269,104,806,101,1.21,1.46,61.3,543.6,72.3,129.3,9.7,211.3,0.889,0.556,20.7064748,14.48,10481.8,167.1,8857.1,1109.9,5974,15941,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,410,4,2,40,0,45,0,0.00209,36010,2404.0376,311,.,1.86,.,.,.,.,.,907.184,217,99,655,85,0.65,1.04,54.4,413.9,41,103.9,7,151.9,0.885,0.568,23.88615472,15.29,11826.3,188.6,9993.2,1296.8,6314.4,17604.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,411,4,8,280,0,315,0,0.00209,35816,2222.6008,342,.,1.97,.,.,.,.,.,952.5432,222,89,763,87,1.55,1.51,59.9,381.9,81.7,159.1,11.6,252.4,0.898,0.619,24.92034448,14.69,12468,198.8,10535.5,1201.3,5272.9,17009.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,412,4,1,0,0,0,0,0.00209,34461,1723.6496,309,.,1.62,.,.,.,.,.,907.184,256,106,632,79,0.7,1.07,58.6,375.6,34.9,89.7,6,130.6,0.889,0.582,19.8900092,15.05,9923.8,158.2,8385.6,1048.2,4984,14417.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,413,4,11,40,120,45,135,0.00209,35816,1950.4456,282,.,1.7,.,.,.,.,.,816.4656,189,85,659,71,0.93,1.34,55,367.2,50.8,131.4,8.7,190.9,0.903,0.601,23.21483856,14.57,11601.2,185,9803,1056.2,5462.2,16321.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,414,4,3,80,0,90,0,0.00209,35622,1950.4456,451,.,1.71,.,.,.,.,.,861.8248,297,124,756,83,0.96,1.38,58.2,359.8,41.7,126.1,8.1,175.9,0.901,0.631,21.432222,14.43,10810.9,172.4,9135.2,1002.9,4347.9,14486.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,415,4,6,200,0,225,0,0.00209,35429,1859.7272,236,.,2.23,.,.,.,.,.,816.4656,199,93,665,71,1.19,1.38,53.3,381.6,62,125.4,9,196.4,0.904,0.595,21.39139872,14.32,10753,171.5,9086.2,970.1,5213.5,15269.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
48,2016,WI,Lorenzo,Low,416,4,14,40,240,45,270,0.00209,36203,1859.7272,298,.,2.16,.,.,.,.,.,771.1064,214,86,707,81,1.05,1.48,59.8,309.9,39.8,128.1,8.1,176,0.897,0.644,20.1621644,13.77,10243.2,163.3,8655.5,991.7,3793.8,13441,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,101,1,2,40,0,45,0,0.00232,34500,1406.1352,220,83,1.66,62.3,530.5,8.8,7531.2,125.0,1632.9312,205,88,961,114,0.64,1.14,57.1,701,.,.,.,.,0.894,0.541,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"Combine error while harvesting this plot. Harvest weight was measured to be 7.03 lb, yield was measured to be 28.8 bu/a. Data for this plot will be omitted."
49,2016,WI,Plano,High,102,1,3,80,0,90,0,0.00232,34151,2222.6008,259,91,2.04,64.9,780.9,15.9,10974.3,223.9,1542.2128,283,94,931,111,1.02,1.27,66.8,512.3,65.7,148.6,10.3,224.6,0.893,0.599,31.347206535364,16.25,13851.3,220.9,11704.4,1395.5,6440,19539.8,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,103,1,9,40,40,45,45,0.00232,35196,2404.0376,436,142,1.35,67.4,783.0,10.6,11340.0,153.1,1496.8536,270,109,986,114,0.91,1.26,59.6,604.3,64.7,146.1,10.1,220.8,0.896,0.579,30.9303924634203,16.14,13718.8,218.8,11592.4,1340.3,7104.6,20037.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,104,1,14,40,240,45,270,0.00232,33454,2222.6008,374,106,1.99,71.7,629.9,12.5,8671.9,172.6,1814.368,247,88,1028,114,1.13,1.32,64.4,646.4,90.5,168.2,12.4,271.1,0.9,0.575,34.0212352883857,16.05,15076.5,240.4,12739.7,1412.8,8010.8,22163.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,105,1,16,80,160,90,180,0.00232,33280,1995.8048,295,80,1.98,72.9,541.2,10.7,7412.0,146.8,2041.164,290,99,1066,121,1.24,1.31,65.9,696.8,96.4,155.8,12.1,264.3,0.898,0.566,31.7361082257436,16.33,14073.1,224.4,11891.8,1349.8,7773.3,21014.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,106,1,13,40,200,45,225,0.00232,34151,2313.3192,290,71,1.86,75.5,566.4,10.5,7959.2,148.0,1496.8536,263,93,993,111,1.16,1.36,64.6,529.3,81.7,179.6,12.5,273.8,0.899,0.608,35.55707688,16.53,15628.7,249.2,13206.2,1476.2,7039.4,21721.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,107,1,10,40,80,45,90,0.00232,33454,2585.4744,384,106,1.9,72.4,713.7,13.6,9825.0,186.7,1769.0088,279,104,1019,110,1.13,1.41,62.7,659.4,90,173.6,12.7,276.3,0.903,0.57,33.01696168,16.47,14571.7,232.4,12313.1,1329.2,7968,21610.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,108,1,5,160,0,180,0,0.00232,35893,2676.1928,448,97,1.94,78.3,579.4,11.2,8558.5,166.0,1678.2904,319,101,899,97,1.37,1.44,68.3,531.4,90.5,160.9,12.1,263.5,0.903,0.589,29.88264096,16.16,13223.7,210.9,11174.1,1205.7,6604.6,18984.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,109,1,1,0,0,0,0,0.00232,33280,1678.2904,418,136,1.44,67.5,546.0,7.9,7477.9,107.7,1360.776,188,78,885,104,0.83,1.2,58.5,564.6,61.6,139.7,9.7,211,0.895,0.57,31.51557216,17.01,13777.7,219.7,11642.1,1368.1,7427,20437.3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,110,1,4,120,0,135,0,0.00232,34674,2177.2416,355,107,1.68,69.9,656.2,11.0,9363.4,157.3,2131.8824,320,90,986,110,1.27,1.32,71.9,599.6,95.8,163.8,12.5,272.1,0.9,0.582,33.61570312,17.19,14686.4,234.2,12410,1384.5,7546.6,21341.1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,111,1,12,40,160,45,180,0.00232,35022,2267.96,304,101,1.89,66.8,753.5,14.2,10859.2,205.2,1179.3392,165,73,863,93,1.12,1.31,55.8,521.8,89,172.2,12.5,273.8,0.903,0.584,35.47543032,16.37,15556.6,248.1,13145.4,1416.6,7947.7,22509.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,112,1,11,40,120,45,135,0.00232,33803,2086.5232,255,83,1.9,67.5,679.1,12.9,9446.7,179.5,1859.7272,309,101,1082,119,0.84,1.31,67.3,607.9,55.5,153.9,10.1,219.4,0.901,0.598,31.574282996931,16.99,13906.1,221.8,11750.7,1292.4,6601.6,19644.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,113,1,15,80,80,90,90,0.00232,34848,2041.164,336,90,1.69,73.2,546.7,9.2,7840.2,132.5,1451.4944,240,88,927,95,0.95,1.34,63.3,532.2,70.4,173,11.7,255.1,0.907,0.596,34.99915872,16.96,15281.1,243.7,12912.5,1323.3,7413.4,21649.2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,114,1,6,200,0,225,0,0.00232,35022,2948.348,296,80,2.16,73.0,796.9,17.2,11483.9,248.1,1678.2904,294,94,833,91,1.29,1.42,68,536.6,93.3,159.5,12.1,265,0.902,0.57,30.33169704,16.73,13293.9,212,11233.3,1227.2,7236.2,19696.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,115,1,7,240,0,270,0,0.00232,33977,2041.164,478,122,1.81,74.5,521.0,9.4,7283.9,131.8,1769.0088,262,86,973,104,1.38,1.43,67.2,580.7,92.4,160.4,12.1,265,0.903,0.587,30.163868,16.84,13277.1,211.7,11219.1,1199.2,6695.4,19113.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,116,1,8,280,0,315,0,0.00232,34151,2131.8824,379,94,2.26,75.2,528.8,11.9,7430.6,167.9,2222.6008,283,82,1241,141,1.34,1.41,71,644,79.3,160.9,11.5,251.7,0.898,0.613,30.64921144,17.59,13502.2,215.3,11409.3,1296.3,5920.8,18626.4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,201,2,5,160,0,180,0,0.00232,35196,2404.0376,304,93,1.96,69.4,735.4,14.4,10651.7,208.8,1905.0864,355,103,928,104,1.23,1.36,71,552.7,87.7,162.9,12,262.6,0.899,0.586,31.8875176,15.68,14173,226,11976.2,1342.2,7133.3,20451.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,202,2,16,80,160,90,180,0.00232,35545,2041.164,426,122,1.58,71.4,584.6,9.2,8550.2,135.1,1814.368,302,86,990,105,1.32,1.35,71.5,516.7,88.4,173.3,12.6,274.3,0.904,0.614,34.2667916749403,15.89,15190.1,242.2,12835.7,1361.4,6698.8,20895.9,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
49,2016,WI,Plano,High,203,2,7,240,0,270,0,0.00232,33977,2086.5232,311,87,2.26,72.0,583.7,13.2,8160.8,184.4,1542.2128,306,96,747,84,1.49,1.44,68.6,483.8,108.5,161.9,13,283.4,0.899,0.568,29.8625564263425,15.04,13308.1,212.2,11245.4,1264.5,7283.6,19793.5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
